"borough","neighborhood","building_class_category","tax_class_at_present","block","lot","building_class_at_present","address","apartment_number","zip_code","residential_units","commercial_units","total_units","land_square_feet","gross_square_feet","year_built","tax_class_at_time_of_sale","building_class_at_time_of_sale","sale_price","sale_date"
"brooklyn","Manhattan Beach","01 One Family Dwellings","1",8745,78,"A5","40 Girard Street",NA,11235,1,0,1,2575,2699,2019,"1","A5",1488459,2021-03-31
"brooklyn","Manhattan Beach","01 One Family Dwellings","1",8746,121,"A1","925 Hampton Avenue",NA,11235,1,0,1,4000,2520,1920,"1","A1",1800000,2021-02-26
"brooklyn","Manhattan Beach","01 One Family Dwellings","1",8749,295,"A1","175 Falmouth St",NA,11235,1,0,1,3000,1626,1925,"1","A1",1400000,2020-09-21
"brooklyn","Manhattan Beach","01 One Family Dwellings","1",8751,478,"A9","125 Hastings Street",NA,11235,1,0,1,3000,1771,1940,"1","A9",1055000,2020-09-17
"brooklyn","Manhattan Beach","01 One Family Dwellings","1",8752,8,"A1","157 Irwin Street",NA,11235,1,0,1,3000,1584,1940,"1","A1",8e+05,2020-11-12
"brooklyn","Manhattan Beach","01 One Family Dwellings","1",8752,11,"A1","149 Irwin Street",NA,11235,1,0,1,4000,1936,1940,"1","A1",1475000,2021-04-22
"brooklyn","Manhattan Beach","01 One Family Dwellings","1",8755,22,"A9","116 Mackenzie Street",NA,11235,1,0,1,3067,968,1935,"1","A9",980000,2021-08-05
"brooklyn","Manhattan Beach","01 One Family Dwellings","1",8755,49,"A5","184 Mackenzie Street",NA,11235,1,0,1,2000,1088,1935,"1","A5",740000,2021-02-17
"brooklyn","Manhattan Beach","01 One Family Dwellings","1",8755,87,"A1","131 Langham Street",NA,11235,1,0,1,2000,1980,1935,"1","A1",1107000,2021-08-02
"brooklyn","Manhattan Beach","01 One Family Dwellings","1",8756,26,"A2","172 Norfolk Street",NA,11235,1,0,1,2775,2546,1925,"1","A2",1650000,2020-10-09
"brooklyn","Manhattan Beach","01 One Family Dwellings","1",8756,131,"A1","186 Norfolk Street",NA,11235,1,0,1,744,924,1920,"1","A1",255528,2021-08-27
"brooklyn","Manhattan Beach","01 One Family Dwellings","1",8757,7,"A1","160 Oxford Street",NA,11235,1,0,1,2500,1389,1925,"1","A1",1390000,2020-10-09
"brooklyn","Manhattan Beach","01 One Family Dwellings","1",8757,34,"A1","155 Norfolk Street",NA,11235,1,0,1,2500,1499,1935,"1","A1",1400000,2021-06-28
"brooklyn","Manhattan Beach","01 One Family Dwellings","1",8757,41,"A1","135 Norfolk Street",NA,11235,1,0,1,2500,1517,1925,"1","A1",1440000,2021-08-06
"brooklyn","Manhattan Beach","01 One Family Dwellings","1",8757,42,"A2","131 Norfolk Street",NA,11235,1,0,1,2500,1510,1925,"1","A2",1650000,2021-08-03
"brooklyn","Manhattan Beach","02 Two Family Dwellings","1",8724,214,"B3","239 Corbin Place",NA,11235,2,0,2,4000,2900,1905,"1","B3",1550000,2021-07-14
"brooklyn","Manhattan Beach","02 Two Family Dwellings","1",8726,11,"B2","16 Amherst Street",NA,11235,2,0,2,4160,3684,1930,"1","B2",1300000,2021-07-30
"brooklyn","Manhattan Beach","02 Two Family Dwellings","1",8726,42,"B1","90 Amherst Street",NA,11235,2,0,2,3000,2612,1935,"1","B1",985000,2021-04-23
"brooklyn","Manhattan Beach","02 Two Family Dwellings","1",8735,67,"B3","414 Hampton Avenue",NA,11235,2,0,2,10000,2622,1935,"1","B3",2900000,2020-10-13
"brooklyn","Manhattan Beach","02 Two Family Dwellings","1",8737,10,"B2","601 Oriental Boulevard",NA,11235,2,0,2,10000,3159,1935,"1","B2",3609400,2020-09-02
"brooklyn","Manhattan Beach","02 Two Family Dwellings","1",8744,39,"B9","4107 Ocean Avenue",NA,11235,2,0,2,6134,2856,1940,"1","B9",1900000,2020-11-17
"brooklyn","Manhattan Beach","02 Two Family Dwellings","1",8747,160,"B1","11 Hastings Street",NA,11235,2,0,2,4000,3744,1930,"1","B1",1875000,2020-10-30
"brooklyn","Manhattan Beach","02 Two Family Dwellings","1",8755,52,"B3","1423 Oriental Boulevard",NA,11235,2,0,2,3300,2040,1935,"1","B3",1349000,2021-08-31
"brooklyn","Manhattan Beach","02 Two Family Dwellings","1",8760,6,"B3","179 Pembroke Street",NA,11235,2,0,2,2200,1855,1945,"1","B3",8e+05,2020-10-05
"brooklyn","Manhattan Beach","03 Three Family Dwellings","1",8740,43,"C0","256 Coleridge Street",NA,11235,3,0,3,4000,3456,1955,"1","C0",2510000,2021-03-26
"brooklyn","Manhattan Beach","21 Office Buildings","4",8732,24,"O7","151a West End Avenue",NA,11235,0,1,1,1256,1790,1920,"4","O7",7e+05,2021-05-13
"brooklyn","Marine Park","01 One Family Dwellings","1",6815,7,"A5","1716 Stuart Street",NA,11229,1,0,1,1600,1379,1950,"1","A5",610000,2021-03-29
"brooklyn","Marine Park","01 One Family Dwellings","1",6815,30,"A5","2989 Avenue R",NA,11229,1,0,1,1796,1692,1950,"1","A5",648000,2021-03-17
"brooklyn","Marine Park","01 One Family Dwellings","1",6815,44,"A5","1739 Gerritsen Avenue",NA,11229,1,0,1,1600,1504,1950,"1","A5",749000,2020-12-28
"brooklyn","Marine Park","01 One Family Dwellings","1",6816,25,"A1","1764 Burnett Street",NA,11229,1,0,1,3100,1375,1925,"1","A1",870000,2021-06-17
"brooklyn","Marine Park","01 One Family Dwellings","1",6816,26,"A1","1766 Burnett Street",NA,11229,1,0,1,3100,1385,1925,"1","A1",860000,2021-06-17
"brooklyn","Marine Park","01 One Family Dwellings","1",6840,71,"A5","1817 Gerritsen Avenue",NA,11229,1,0,1,1600,1375,1930,"1","A5",688000,2021-01-22
"brooklyn","Marine Park","01 One Family Dwellings","1",6843,19,"A5","1934 Stuart Street",NA,11229,1,0,1,2000,1280,1940,"1","A5",840000,2021-02-18
"brooklyn","Marine Park","01 One Family Dwellings","1",6843,54,"A5","1947 Gerritsen Avenue",NA,11229,1,0,1,1600,1120,1930,"1","A5",690000,2021-04-07
"brooklyn","Marine Park","01 One Family Dwellings","1",6843,160,"A5","1931 Gerritsen Ave",NA,11229,1,0,1,1783,1190,1930,"1","A5",729000,2021-06-09
"brooklyn","Marine Park","01 One Family Dwellings","1",7670,50,"A5","1434 East 35th Street",NA,11234,1,0,1,2000,1440,1930,"1","A5",720000,2021-06-16
"brooklyn","Marine Park","01 One Family Dwellings","1",7670,63,"A5","1466 East 35th Street",NA,11234,1,0,1,2000,2340,1945,"1","A5",850000,2021-04-01
"brooklyn","Marine Park","01 One Family Dwellings","1",7673,15,"A5","1477 East 37th Street",NA,11234,1,0,1,1785,1620,1940,"1","A5",530000,2021-04-27
"brooklyn","Marine Park","01 One Family Dwellings","1",7692,69,"A5","1566 East 31st Street",NA,11234,1,0,1,2000,2227,1940,"1","A5",855000,2020-11-25
"brooklyn","Marine Park","01 One Family Dwellings","1",7693,68,"A1","1560 East 32nd Street",NA,11234,1,0,1,2500,1600,1930,"1","A1",745000,2020-12-15
"brooklyn","Marine Park","01 One Family Dwellings","1",7695,94,"A1","1580 East 34th Street",NA,11234,1,0,1,1800,1890,1925,"1","A1",673000,2021-06-28
"brooklyn","Marine Park","01 One Family Dwellings","1",7695,104,"A5","1602 East 34th Street",NA,11234,1,0,1,1775,1785,1925,"1","A5",755000,2021-06-30
"brooklyn","Marine Park","01 One Family Dwellings","1",7696,10,"A1","3401 Avenue P",NA,11234,1,0,1,1670,1036,1940,"1","A1",7e+05,2021-07-16
"brooklyn","Marine Park","01 One Family Dwellings","1",7696,35,"A9","1571 East 34th Street",NA,11234,1,0,1,1800,1128,1925,"1","A9",682000,2021-05-13
"brooklyn","Marine Park","01 One Family Dwellings","1",7696,41,"A9","1557 East 34th Street",NA,11234,1,0,1,1800,1128,1925,"1","A9",655000,2021-02-24
"brooklyn","Marine Park","01 One Family Dwellings","1",7696,42,"A9","1555 East 34th Street",NA,11234,1,0,1,1800,1092,1925,"1","A9",450000,2020-09-03
"brooklyn","Marine Park","01 One Family Dwellings","1",7696,44,"A9","1549 East 34th Street",NA,11234,1,0,1,1800,1128,1925,"1","A9",650000,2021-03-19
"brooklyn","Marine Park","01 One Family Dwellings","1",7696,81,"A5","1538 East 35",NA,11234,1,0,1,2000,1464,1925,"1","A5",895000,2021-08-24
"brooklyn","Marine Park","01 One Family Dwellings","1",7697,35,"A5","1517 East 35th Street",NA,11234,1,0,1,2000,1408,1935,"1","A5",745000,2021-05-12
"brooklyn","Marine Park","01 One Family Dwellings","1",7697,53,"A5","1522 East 36th Street",NA,11234,1,0,1,2100,1552,1935,"1","A5",731000,2021-05-20
"brooklyn","Marine Park","01 One Family Dwellings","1",7697,59,"A5","1536 East 36th Street",NA,11234,1,0,1,2100,1552,1935,"1","A5",725000,2020-12-17
"brooklyn","Marine Park","01 One Family Dwellings","1",7697,61,"A5","1542 East 36th Street",NA,11234,1,0,1,2100,1552,1935,"1","A5",725000,2021-06-04
"brooklyn","Marine Park","01 One Family Dwellings","1",7697,67,"A5","1556 East 36th Street",NA,11234,1,0,1,2100,1552,1935,"1","A5",738000,2020-12-28
"brooklyn","Marine Park","01 One Family Dwellings","1",7698,22,"A5","1549 East 36 Street",NA,11234,1,0,1,2100,1472,1925,"1","A5",726000,2020-12-09
"brooklyn","Marine Park","01 One Family Dwellings","1",7698,45,"A5","3618 Flatlands Avenue",NA,11234,1,0,1,1845,1472,1925,"1","A5",640000,2020-10-20
"brooklyn","Marine Park","01 One Family Dwellings","1",7698,51,"A9","1522 East 37th Street",NA,11234,1,0,1,2000,1472,1925,"1","A9",750000,2020-12-21
"brooklyn","Marine Park","01 One Family Dwellings","1",7698,102,"A5","3621 Avenue P",NA,11234,1,0,1,2000,1360,1920,"1","A5",728000,2020-12-03
"brooklyn","Marine Park","01 One Family Dwellings","1",7699,19,"A9","1555 East 37th Street",NA,11234,1,0,1,2000,1472,1920,"1","A9",780000,2021-06-01
"brooklyn","Marine Park","01 One Family Dwellings","1",7699,63,"A5","1546 East 38th Street",NA,11234,1,0,1,2325,1444,1925,"1","A5",674900,2021-08-19
"brooklyn","Marine Park","01 One Family Dwellings","1",7699,68,"A5","1558 East 38th Street",NA,11234,1,0,1,2025,1444,1925,"1","A5",782000,2020-12-30
"brooklyn","Marine Park","01 One Family Dwellings","1",7701,61,"A1","1656 Madison Place",NA,11229,1,0,1,3100,1304,1920,"1","A1",9e+05,2020-09-29
"brooklyn","Marine Park","01 One Family Dwellings","1",7702,3,"A1","3001 Quentin Road",NA,11229,1,0,1,4000,1416,1925,"1","A1",963000,2020-09-22
"brooklyn","Marine Park","01 One Family Dwellings","1",7703,32,"A1","1615 Marine Parkway",NA,11234,1,0,1,4000,1176,1925,"1","A1",885000,2021-04-15
"brooklyn","Marine Park","01 One Family Dwellings","1",7703,40,"A1","3018 Avenue P",NA,11234,1,0,1,3000,1464,1925,"1","A1",875000,2020-09-15
"brooklyn","Marine Park","01 One Family Dwellings","1",7703,46,"A1","1620 East 31st Street",NA,11234,1,0,1,3100,1380,1925,"1","A1",865000,2021-04-05
"brooklyn","Marine Park","01 One Family Dwellings","1",7704,23,"A5","1641 East 31st Street",NA,11234,1,0,1,2000,1664,1935,"1","A5",859000,2021-06-30
"brooklyn","Marine Park","01 One Family Dwellings","1",7704,27,"A5","1633 East 31 Street",NA,11234,1,0,1,2000,1664,1935,"1","A5",840000,2021-08-10
"brooklyn","Marine Park","01 One Family Dwellings","1",7704,38,"A5","1605 East 31st Street",NA,11234,1,0,1,2000,1664,1935,"1","A5",815000,2021-01-12
"brooklyn","Marine Park","01 One Family Dwellings","1",7707,58,"A9","1638 East 35th Street",NA,11234,1,0,1,1800,1036,1925,"1","A9",645000,2021-01-22
"brooklyn","Marine Park","01 One Family Dwellings","1",7707,67,"A9","1658 East 35th Street",NA,11234,1,0,1,1800,1036,1925,"1","A9",645000,2021-08-02
"brooklyn","Marine Park","01 One Family Dwellings","1",7707,73,"A9","1670 East 35th Street",NA,11234,1,0,1,1800,1036,1925,"1","A9",660000,2020-11-16
"brooklyn","Marine Park","01 One Family Dwellings","1",7708,25,"A9","1643 East 35th Street",NA,11234,1,0,1,1800,1064,1925,"1","A9",714500,2021-08-06
"brooklyn","Marine Park","01 One Family Dwellings","1",7708,61,"A9","1634 East 36th Street",NA,11234,1,0,1,1800,1064,1925,"1","A9",718000,2021-06-21
"brooklyn","Marine Park","01 One Family Dwellings","1",7708,62,"A9","1636 East 36th Street",NA,11234,1,0,1,1800,1148,1925,"1","A9",655000,2020-11-24
"brooklyn","Marine Park","01 One Family Dwellings","1",7708,70,"A9","1654 East 36th Street",NA,11234,1,0,1,1800,1064,1925,"1","A9",640000,2020-10-26
"brooklyn","Marine Park","01 One Family Dwellings","1",7708,76,"A9","1666 East 36th Street",NA,11234,1,0,1,1800,1064,1925,"1","A9",5e+05,2021-06-23
"brooklyn","Marine Park","01 One Family Dwellings","1",7709,24,"A9","1645 East 36th Street",NA,11234,1,0,1,1800,1084,1920,"1","A9",670000,2021-04-29
"brooklyn","Marine Park","01 One Family Dwellings","1",7709,44,"A1","3624 Avenue P",NA,11234,1,0,1,2805,1191,1925,"1","A1",620000,2021-02-12
"brooklyn","Marine Park","01 One Family Dwellings","1",7709,57,"A1","1644 E 37th St",NA,11234,1,0,1,2800,792,1925,"1","A1",592783,2021-04-01
"brooklyn","Marine Park","01 One Family Dwellings","1",7710,1,"A9","3723 Quentin Road",NA,11234,1,0,1,2253,1268,1925,"1","A9",720000,2021-03-30
"brooklyn","Marine Park","01 One Family Dwellings","1",7710,21,"A1","1647 East 37th Street",NA,11234,1,0,1,2800,935,1925,"1","A1",715000,2021-05-10
"brooklyn","Marine Park","01 One Family Dwellings","1",7711,25,"A1","1725 Burnett Street",NA,11229,1,0,1,3100,1374,1920,"1","A1",885000,2021-02-11
"brooklyn","Marine Park","01 One Family Dwellings","1",7711,47,"A1","1718 Madison Place",NA,11229,1,0,1,3100,1374,1920,"1","A1",980000,2020-11-05
"brooklyn","Marine Park","01 One Family Dwellings","1",7711,60,"A1","1772 Madison Place",NA,11229,1,0,1,3100,1374,1920,"1","A1",650000,2020-11-23
"brooklyn","Marine Park","01 One Family Dwellings","1",7712,15,"A1","1759 Madison Place",NA,11229,1,0,1,3100,1374,1920,"1","A1",840000,2021-03-19
"brooklyn","Marine Park","01 One Family Dwellings","1",7712,17,"A1","1749 Madison Place",NA,11229,1,0,1,3100,1374,1920,"1","A1",999999,2021-07-29
"brooklyn","Marine Park","01 One Family Dwellings","1",7712,53,"A1","1762 Marine Parkway",NA,11234,1,0,1,3100,1374,1920,"1","A1",870000,2020-12-08
"brooklyn","Marine Park","01 One Family Dwellings","1",7713,25,"A1","1717 Marine Parkway",NA,11234,1,0,1,3100,1374,1925,"1","A1",789875,2020-09-03
"brooklyn","Marine Park","01 One Family Dwellings","1",7714,56,"A9","1734 East 32nd Street",NA,11234,1,0,1,2000,1552,1925,"1","A9",659000,2021-07-20
"brooklyn","Marine Park","01 One Family Dwellings","1",7714,63,"A5","1750 East 32nd Street",NA,11234,1,0,1,1792,1632,1935,"1","A5",632000,2021-03-11
"brooklyn","Marine Park","01 One Family Dwellings","1",7715,20,"A9","1749 East 32nd Street",NA,11234,1,0,1,2000,1432,1920,"1","A9",755000,2021-07-16
"brooklyn","Marine Park","01 One Family Dwellings","1",7715,23,"A9","1741 East 32nd St",NA,11234,1,0,1,1950,1432,1920,"1","A9",590000,2021-04-28
"brooklyn","Marine Park","01 One Family Dwellings","1",7715,34,"A9","1715 East 32nd Street",NA,11234,1,0,1,2000,1432,1920,"1","A9",810000,2020-09-17
"brooklyn","Marine Park","01 One Family Dwellings","1",7715,57,"A5","1734 East 33rd Street",NA,11234,1,0,1,2000,1797,1940,"1","A5",740000,2020-12-24
"brooklyn","Marine Park","01 One Family Dwellings","1",7716,15,"A5","1763 East 33rd Street",NA,11234,1,0,1,1850,1152,1925,"1","A5",773000,2021-02-26
"brooklyn","Marine Park","01 One Family Dwellings","1",7717,7,"A5","3409 Avenue R",NA,11234,1,0,1,1573,1224,1945,"1","A5",758000,2020-11-24
"brooklyn","Marine Park","01 One Family Dwellings","1",7718,38,"A9","1713 East 35th Street",NA,11234,1,0,1,1800,1092,1935,"1","A9",644000,2021-03-16
"brooklyn","Marine Park","01 One Family Dwellings","1",7718,57,"A9","1716 East 36th Street",NA,11234,1,0,1,1800,1092,1935,"1","A9",640000,2021-02-23
"brooklyn","Marine Park","01 One Family Dwellings","1",7718,61,"A9","1726 East 36th Street",NA,11234,1,0,1,1800,1092,1935,"1","A9",538000,2020-12-14
"brooklyn","Marine Park","01 One Family Dwellings","1",7718,110,"A5","3501 Avenue R",NA,11234,1,0,1,1424,1216,1945,"1","A5",780000,2021-07-15
"brooklyn","Marine Park","01 One Family Dwellings","1",7719,22,"A9","1751 East 36th Street",NA,11234,1,0,1,1800,1064,1925,"1","A9",615000,2021-03-22
"brooklyn","Marine Park","01 One Family Dwellings","1",7719,38,"A9","1715 East 36th Street",NA,11234,1,0,1,1800,1064,1925,"1","A9",630000,2021-07-15
"brooklyn","Marine Park","01 One Family Dwellings","1",7719,68,"A9","1748 East 37th Street",NA,11234,1,0,1,1800,1064,1925,"1","A9",547000,2021-01-19
"brooklyn","Marine Park","01 One Family Dwellings","1",7719,71,"A9","1754 East 37th Street",NA,11234,1,0,1,1800,1064,1925,"1","A9",640800,2021-07-09
"brooklyn","Marine Park","01 One Family Dwellings","1",7720,6,"A5","3711 Avenue R",NA,11234,1,0,1,1573,1224,1940,"1","A5",655000,2021-01-29
"brooklyn","Marine Park","01 One Family Dwellings","1",7720,10,"A5","3703 Avenue R",NA,11234,1,0,1,1573,1224,1940,"1","A5",625000,2021-01-18
"brooklyn","Marine Park","01 One Family Dwellings","1",7720,25,"A9","1745 East 37th Street",NA,11234,1,0,1,1800,1050,1925,"1","A9",590000,2021-03-22
"brooklyn","Marine Park","01 One Family Dwellings","1",7720,27,"A9","1739 East 37th Street",NA,11234,1,0,1,1800,1050,1925,"1","A9",649000,2021-07-30
"brooklyn","Marine Park","01 One Family Dwellings","1",7720,57,"A9","1722 East 38th Street",NA,11234,1,0,1,1800,1036,1930,"1","A9",639000,2020-12-22
"brooklyn","Marine Park","01 One Family Dwellings","1",7720,61,"A9","1732 East 38 Street",NA,11234,1,0,1,1800,1036,1930,"1","A9",575000,2020-12-07
"brooklyn","Marine Park","01 One Family Dwellings","1",7720,79,"A9","1772 East 38th Street",NA,11234,1,0,1,1800,1036,1930,"1","A9",658000,2021-01-11
"brooklyn","Marine Park","01 One Family Dwellings","1",7859,27,"A5","1537 Kimball Street",NA,11234,1,0,1,936,1152,1920,"1","A5",710000,2021-08-27
"brooklyn","Marine Park","01 One Family Dwellings","1",7859,70,"A1","1556 Coleman Street",NA,11234,1,0,1,4000,1160,1920,"1","A1",754500,2021-06-09
"brooklyn","Marine Park","01 One Family Dwellings","1",7862,13,"A1","1665 East 38th Street",NA,11234,1,0,1,2000,1874,1935,"1","A1",735000,2021-04-06
"brooklyn","Marine Park","01 One Family Dwellings","1",7862,34,"A1","1615 East 38th Street",NA,11234,1,0,1,2000,1485,1930,"1","A1",695000,2021-02-09
"brooklyn","Marine Park","01 One Family Dwellings","1",7865,3,"A1","4115 Quentin Road",NA,11234,1,0,1,4000,2148,1920,"1","A1",2160000,2021-04-13
"brooklyn","Marine Park","01 One Family Dwellings","1",7866,32,"A1","1621 Hendrickson Street",NA,11234,1,0,1,2000,1302,1901,"1","A1",784000,2021-07-27
"brooklyn","Marine Park","01 One Family Dwellings","1",7866,39,"A1","4210 Avenue P",NA,11234,1,0,1,4000,1946,1920,"1","A1",820000,2021-05-17
"brooklyn","Marine Park","01 One Family Dwellings","1",7866,58,"S1","2114 Flatbush Avenue",NA,11234,1,1,2,2000,3720,1931,"1","S1",645000,2020-10-08
"brooklyn","Marine Park","01 One Family Dwellings","1",7866,64,"S1","2068 Flatbush Avenue",NA,11234,1,1,2,2000,2560,1931,"1","S1",1150000,2021-05-04
"brooklyn","Marine Park","01 One Family Dwellings","1",7886,10,"A1","3901 Avenue R",NA,11234,1,0,1,1900,1692,1920,"1","A1",1226000,2020-10-15
"brooklyn","Marine Park","01 One Family Dwellings","1",7886,64,"A1","1760 Kimball Street",NA,11234,1,0,1,4000,1392,1920,"1","A1",999000,2020-10-20
"brooklyn","Marine Park","01 One Family Dwellings","1",7886,67,"A1","1764 Kimball Street",NA,11234,1,0,1,3000,1538,1920,"1","A1",1060000,2021-08-05
"brooklyn","Marine Park","01 One Family Dwellings","1",7887,23,"A1","1739 Kimball Street",NA,11234,1,0,1,3000,1176,1920,"1","A1",830000,2021-05-26
"brooklyn","Marine Park","01 One Family Dwellings","1",7888,44,"A1","4112 Quentin Road",NA,11234,1,0,1,4000,1068,1920,"1","A1",860000,2021-02-22
"brooklyn","Marine Park","01 One Family Dwellings","1",7888,54,"A1","1724 Hendrickson Street",NA,11234,1,0,1,2000,1248,1920,"1","A1",739888,2021-01-27
"brooklyn","Marine Park","01 One Family Dwellings","1",7888,67,"A9","1756 Hendrickson Street",NA,11234,1,0,1,2000,1280,1920,"1","A9",680000,2020-10-30
"brooklyn","Marine Park","01 One Family Dwellings","1",7889,12,"A9","1767 Hendrickson St",NA,11234,1,0,1,2000,1200,1920,"1","A9",725000,2021-07-22
"brooklyn","Marine Park","01 One Family Dwellings","1",7889,13,"A9","1765 Hendrickson Street",NA,11234,1,0,1,2000,1200,1920,"1","A9",525000,2020-12-08
"brooklyn","Marine Park","01 One Family Dwellings","1",8473,1,"A5","2923 Fillmore Ave",NA,11229,1,0,1,2000,1797,1925,"1","A5",760000,2021-02-01
"brooklyn","Marine Park","01 One Family Dwellings","1",8473,2,"A5","2921 Fillmore Avenue",NA,11229,1,0,1,2000,1797,1925,"1","A5",738000,2021-06-25
"brooklyn","Marine Park","01 One Family Dwellings","1",8473,15,"A1","1859 Madison Place",NA,11229,1,0,1,3100,1345,1925,"1","A1",840000,2020-11-13
"brooklyn","Marine Park","01 One Family Dwellings","1",8473,19,"A1","1843 Madison Place",NA,11229,1,0,1,3100,1795,1925,"1","A1",999000,2020-10-29
"brooklyn","Marine Park","01 One Family Dwellings","1",8474,23,"A1","1829 Marine Parkway",NA,11234,1,0,1,3100,1790,1925,"1","A1",935000,2021-05-14
"brooklyn","Marine Park","01 One Family Dwellings","1",8474,51,"A5","1814 East 31st Street",NA,11234,1,0,1,1850,1683,1925,"1","A5",625000,2021-07-22
"brooklyn","Marine Park","01 One Family Dwellings","1",8475,60,"A5","1848 East 32nd Street",NA,11234,1,0,1,2000,1360,1925,"1","A5",834000,2021-03-23
"brooklyn","Marine Park","01 One Family Dwellings","1",8475,70,"A1","1870 East 32nd Street",NA,11234,1,0,1,3300,1408,1925,"1","A1",878000,2021-06-10
"brooklyn","Marine Park","01 One Family Dwellings","1",8476,44,"A5","1810 East 33rd Street",NA,11234,1,0,1,2000,2040,1925,"1","A5",750000,2021-04-07
"brooklyn","Marine Park","01 One Family Dwellings","1",8477,49,"A9","1822 East 34 Street",NA,11234,1,0,1,1925,1190,1920,"1","A9",726000,2021-01-29
